Var1,ASG1_RPN4,CAD1_YAP1,CAT8_YPR015C,CBF1_HAC1,CBF1_MAL33,CBF1_SUT2,CBF1_TYE7,CIN5_YAP6,CST6_MAL13,CUP2_HAA1,CUP9_RPN4,CUP9_TOS8,DAL80_GZF3,DAL81_UGA3,DOT6_TOD6,ECM22_SIP4,ECM22_UPC2,ECM23_GAT3,ECM23_GAT4,FKH1_FKH2,FKH1_HCM1,GAT1_GLN3,GAT1_GZF3,GAT3_GAT4,GAT4_HMO1,GIS1_RPH1,GLN3_GZF3,GLN3_HAA1,GLN3_ISW2,GLN3_MIG1,GLN3_RIM101,GLN3_ROX1,GLN3_SUM1,GZF3_STB5,HAC1_RPN4,HAC1_SNT1,HEL2_RPN4,HMO1_ROX1,ISW2_RPN4,ISW2_STB5,LYS14_RPN4,MAL13_MAL33,MET28_YRR1,MET31_MET32,MIG1_MIG2,MIG1_MIG3,MIG1_RPN4,MIG1_STB5,MIG1_YGR067C,MIG2_MIG3,MIG2_YGR067C,MSN2_MSN4,MSN2_PPR1,MSN2_YAP1,NHP6A_NHP6B,NHP6B_PHO2,NRG1_NRG2,NSI1_RPN4,PHO2_YOX1,RGM1_USV1,RLM1_SMP1,RPI1_ZAP1,RPN4_SNT1,RSF2_TDA9,SIP4_YER184C,SNT1_SPT2,STB4_YAP1,STP3_STP4,TDA9_YGR067C,YFL052W_YPR196W,YHP1_YOX1,YRM1_YRR1,CAD1,HAC1,HEL2,MET31,NHP6A,NRG2,NSI1,RPH1,STB5,TDA9,YAP1,YER184C,YGR067C,YPR196W
r_2713,-814.687802176213,-813.389394349522,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,-699.916008103152,872.179996460857,-747.753000514756,849.644007130276,-884.170004796446,848.168199506292,-814.786998010806,-836.979001886342,664.781999609858,812.490397994823,809.723993161012,-770.833997958094,863.970002464743,776.157804149398,-869.193996731911,-898.553996958918,671.298986987387,-835.410990312014,-788.739804101423,776.937999966757,-746.742405659004,-734.535998884247,741.869999259599,-1.23078993226982e-13,689.11900937152,809.732005332566,666.059389989061,786.367725726047,834.691993559513,669.298013217917,-701.540001836269,696.87879747364,832.30600489076,-925.362799984839,870.575796969907,582.064997639024,-727.999804274001,862.106002186991,742.105997386579,651.274014339728,-756.078795506135,885.138597939648,882.946201700893,789.431007222312,838.284396254991,843.947200905573,-540.580989741468,-843.798998704258,-884.814004191494,814.097001882456,850.641003999516,626.977007134006,891.946798646114,-668.591188854092,1.36648578527121e-13,-730.718192911255,-877.828001531983,576.626998217165,-870.63439632039,893.527201903301,860.693003975217,-786.860997881014,-852.901004874539,-802.924401445592,-859.971997787009,3.30066791207851e-12,-869.200002795281,-893.810992554661,-889.661000973936,907.000798751239,-882.551201316754,-879.99599585382,-764.811998090881,870.774005788826,-875.847403847399,-917.457999370371,-841.647000556343,-881.143001521243
r_2714,814.687802176213,813.389394349522,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,699.916008103152,872.179996460857,-747.753000514756,849.644007130276,-884.170004796446,-848.168199506292,814.786998010806,836.979001886342,-664.781999609858,812.490397994823,-809.723993161012,-770.833997958094,-863.970002464743,-776.157804149398,869.193996731911,-898.553996958918,671.298986987387,835.410990312014,788.739804101423,-6.3617514577193e-13,746.742405659004,734.535998884247,-741.869999259599,1.2307899322698e-13,-689.11900937152,-809.732005332566,666.059389989061,786.367725726047,-834.691993559513,-669.298013217917,701.540001836269,-696.87879747364,-832.30600489076,925.362799984839,-870.575796969907,-582.064997639024,727.999804274001,-862.106002186991,-742.105997386579,-651.274014339728,756.078795506135,885.138597939648,882.946201700893,-789.431007222312,-838.284396254991,843.947200905573,-540.580989741468,-843.798998704258,884.814004191494,-814.097001882456,850.641003999516,626.977007134006,-891.946798646114,-668.591188854092,-607.754987288589,730.718192911255,877.828001531983,-576.626998217165,-870.63439632039,-893.527201903301,860.693003975217,786.860997881014,852.901004874539,802.924401445592,-859.971997787009,877.06600494939,869.200002795281,-893.810992554661,4.25938563794264e-14,-907.000798751239,882.551201316754,879.99599585382,764.811998090881,870.774005788826,875.847403847399,4.37670714198411e-13,841.647000556343,881.143001521243
r_2715,814.687802176213,813.389394349522,844.85499884851,617.160006885232,642.696204334889,600.898995815778,632.263000425475,-828.137994609419,699.916008103152,-872.179996460857,747.753000514756,-849.644007130276,884.170004796446,-848.164418741931,814.786998010806,-8.16519619811153e-13,-664.781999609858,-812.490397994823,809.723993161012,770.833997958094,-863.970002464743,776.157804149398,-869.193996731911,898.553996958918,-671.298986987387,-835.410990312014,788.739804101423,6.3617514577193e-13,746.742405659004,-734.535998884247,741.869999259599,793.975000630573,689.11900937152,809.732005332566,-666.059389989061,-786.367725726047,-834.691993559513,-669.298013217917,-701.540001836269,-696.87879747364,832.30600489076,925.362799984839,-870.575796969907,582.064997639024,-727.999804274001,862.106002186991,-742.105997386579,651.274014339728,756.078795506135,-885.138597939648,-882.946201700893,789.431007222312,838.284396254991,-843.947200905573,540.580989741468,843.798998704258,884.814004191494,814.097001882456,-850.641003999516,-626.977007134006,-891.946798646114,668.591188854092,-1.36648578527121e-13,730.718192911255,877.828001531983,576.626998217165,870.63439632039,893.527201903301,-860.693003975217,-786.860997881014,-852.901004874539,802.924401445592,859.971997787009,-3.30066791207851e-12,869.200002795281,893.810992554661,-4.25938563794264e-14,907.000798751239,882.551201316754,-879.99599585382,764.811998090881,-870.774005788826,875.847403847399,917.457999370371,-841.647000556343,881.143001521243
r_2716,814.687802176213,813.389394349522,844.85499884851,617.160006885232,642.696204334889,600.898995815778,632.263000425475,-828.137994609419,699.916008103152,-872.179996460857,747.753000514756,849.644007130276,884.170004796446,-8.59113476190579e-13,-0.0038096708816964,836.979001886342,-664.781999609858,812.490397994823,809.723993161012,770.833997958094,863.970002464743,-776.157804149398,-869.193996731911,898.553996958918,-671.298986987387,-835.410990312014,788.739804101423,-776.937999966757,-746.742405659003,-734.535998884247,-741.869999259599,-793.975000630573,-689.11900937152,-809.732005332566,-666.059389989061,-786.367725726047,834.691993559513,-669.298013217917,-701.540001836269,696.87879747364,-832.30600489076,925.362799984839,-870.575796969908,582.064997639024,-727.999804274001,862.106002186991,-742.105997386579,651.274014339728,756.078795506135,-885.138597939648,882.946201700893,789.431007222312,838.284396254991,843.947200905573,540.580989741468,843.798998704258,884.814004191494,-814.097001882456,-850.641003999516,626.977007134006,891.946798646114,-1.0672048401647e-12,607.754987288589,-730.718192911255,877.828001531983,576.626998217165,870.63439632039,-893.527201903301,-860.693003975217,2.630017021964e-15,-852.901004874539,-802.924401445592,859.971997787009,877.066004949393,869.200002795281,-893.810992554661,889.661000973936,907.000798751239,882.551201316754,879.99599585382,764.811998090881,-870.774005788826,875.847403847399,917.457999370371,841.647000556343,881.143001521243
r_2717,814.687802176213,-813.389394349522,844.85499884851,-617.160006885233,-642.696204334889,-600.898995815778,-632.263000425475,-828.137994609418,-699.916008103152,-872.179996460858,-747.753000514756,849.644007130276,-884.170004796446,-848.168199506292,-814.786998010806,836.979001886342,664.781999609858,-812.490397994823,809.723993161012,770.833997958094,-863.970002464743,776.157804149398,869.193996731911,-898.553996958918,-671.298986987387,835.410990312014,788.739804101423,5.85423247356497e-13,-746.742405659004,734.535998884247,741.869999259599,-793.975000630573,689.11900937152,809.732005332566,666.059389989061,786.367725726047,834.691993559513,-669.298013217917,-701.540001836269,696.87879747364,832.30600489076,925.362799984839,870.575796969907,-582.064997639024,727.999804274001,-862.106002186991,-742.105997386579,-651.274014339728,-756.078795506135,1.76622326860219e-12,-882.946201700893,-789.431007222312,-4.24246792843338e-14,-843.947200905573,-540.580989741468,-843.798998704258,-884.814004191494,814.097001882456,850.641003999516,626.977007134006,891.946798646114,-668.591188854092,607.754987288589,730.718192911255,877.828001531983,-576.626998217165,870.63439632039,-893.527201903301,-860.693003975218,-786.860997881014,-852.901004874538,-802.924401445592,859.971997787009,877.06600494939,-869.200002795281,-893.810992554661,889.661000973936,-907.000798751239,-882.551201316754,-879.99599585382,764.811998090881,-870.774005788826,-875.847403847399,917.457999370371,-841.647000556343,-881.143001521243
r_2718,-814.687802176213,-813.389394349522,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,-699.916008103152,872.179996460857,-747.753000514756,-849.644007130276,-884.170004796446,8.59113476190579e-13,0.0038096708816964,-836.979001886342,-664.781999609858,812.490397994824,-809.723993161013,-770.833997958094,-863.970002464743,-776.157804149398,-869.193996731911,-898.553996958918,671.298986987387,-835.410990312014,-788.739804101423,-5.85423247356498e-13,746.742405659004,-734.535998884247,-741.869999259599,793.975000630573,-689.11900937152,-809.732005332566,-666.059389989061,-786.367725726047,-834.691993559513,669.298013217917,701.540001836269,-696.87879747364,-832.30600489076,-925.362799984839,-870.575796969907,-582.064997639024,-727.999804274001,-862.106002186991,742.105997386579,4.12575752603326e-13,-756.078795506135,-1.50487555436311e-12,-882.946201700893,789.431007222312,-838.284396254991,-843.947200905573,-540.580989741468,-843.798998704258,884.814004191494,-814.097001882456,-850.641003999516,-626.977007134006,-891.946798646114,668.591188854092,-607.754987288589,-730.718192911255,-877.828001531983,576.626998217165,-870.63439632039,893.527201903301,860.693003975217,-2.630017021964e-15,852.901004874538,802.924401445593,-859.971997787009,-877.06600494939,-869.200002795281,893.810992554661,-889.661000973936,-907.000798751239,-882.551201316754,-879.99599585382,-764.811998090881,870.774005788826,4.07168726431824e-14,-917.457999370371,-841.647000556343,-881.143001521243
r_2719,-814.687802176213,813.389394349522,-844.85499884851,617.160006885233,642.696204334889,600.898995815778,632.263000425475,828.137994609418,699.916008103152,872.179996460857,747.753000514756,-849.644007130276,884.170004796446,848.168199506292,814.786998010806,-836.979001886342,664.781999609858,-812.490397994824,-809.723993161012,-770.833997958094,863.970002464743,776.157804149398,869.193996731912,898.553996958918,671.298986987387,835.410990312014,-788.739804101423,776.937999966757,746.742405659004,734.535998884247,741.869999259599,793.975000630573,689.11900937152,809.732005332566,666.059389989061,786.367725726047,-834.691993559513,669.298013217917,701.540001836269,-696.87879747364,832.30600489076,-925.362799984839,870.575796969908,582.064997639024,727.999804274001,862.106002186991,742.105997386579,-4.12575752603326e-13,756.078795506135,885.138597939648,882.946201700893,-789.431007222312,4.24246792843338e-14,843.947200905573,540.580989741468,843.798998704258,-884.814004191494,814.097001882456,850.641003999516,-626.977007134006,-891.946798646114,9.40547221476944e-13,-607.754987288589,730.718192911255,-877.828001531983,-576.626998217165,-870.63439632039,893.527201903301,860.693003975218,786.860997881014,852.901004874539,802.924401445592,-859.971997787009,-877.06600494939,869.200002795281,893.810992554661,-889.661000973936,907.000798751239,882.551201316754,879.99599585382,-764.811998090881,870.774005788826,-4.07168726431824e-14,-917.457999370371,841.647000556343,881.143001521243
r_2720,814.687802176213,813.389394349522,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,699.916008103152,-872.179996460857,-747.753000514755,849.644007130275,884.170004796446,848.168199506292,814.786998010806,836.979001886342,-664.781999609858,-812.490397994823,809.723993161012,-770.833997958094,-863.970002464743,776.157804149398,-869.193996731912,-898.553996958918,671.298986987387,-835.410990312014,788.739804101423,776.937999966757,746.742405659004,-0.00295624216142181,741.869999259599,-793.975000630573,689.11900937152,809.732005332566,666.059389989061,786.367725726047,834.691993559513,-669.298013217917,-701.54000183627,-4.70156207267837e-13,-832.30600489076,-925.362799984839,870.575796969907,582.064997639024,-727.999804274001,-862.106002186991,742.105997386579,651.274014339728,-756.078795506135,-885.138597939648,882.946201700893,-0.00101655979999766,838.284396254991,-843.947200905572,-540.580989741468,-6.5217533427147e-13,884.814004191494,814.097001882456,-850.641003999516,626.977007134006,-891.946798646114,668.591188854092,-607.754987288589,-730.718192911255,877.828001531983,576.626998217165,870.63439632039,-893.527201903301,-860.693003975217,-786.860997881014,-852.901004874539,-802.924401445592,-859.971997787009,877.06600494939,-869.200002795281,-893.810992554661,-889.661000973936,907.000798751239,882.551201316754,879.99599585382,764.811998090881,870.774005788826,875.847403847399,-917.457999370371,-841.647000556343,-881.143001521243
r_2721,814.687802176213,-813.389394349522,844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,632.263000425475,-828.137994609419,-699.916008103152,872.179996460857,747.753000514756,-849.644007130276,-0.00299552621516794,848.168199506292,-814.786998010806,-836.979001886342,-664.781999609858,812.490397994823,-809.723993161012,770.833997958094,-863.970002464743,-776.157804149398,869.193996731911,898.553996958918,-671.298986987387,835.410990312014,-788.739804101423,-776.937999966757,746.742405659003,734.535998884247,-741.869999259599,-793.975000630573,-689.11900937152,-809.732005332566,-666.059389989061,-786.367725726047,-834.691993559513,669.298013217917,701.540001836269,-696.87879747364,-832.30600489076,925.362799984839,-870.575796969907,-582.064997639024,727.999804274001,862.106002186991,742.105997386579,-651.274014339728,756.078795506135,885.138597939648,-882.946201700893,0.00101655979999766,838.284396254991,-843.947200905573,-540.580989741468,9.78086896201823e-14,-884.814004191494,-814.097001882456,850.641003999516,626.977007134006,-891.946798646114,1.6368238574276e-12,-607.754987288589,730.718192911255,-877.828001531983,-576.626998217165,-870.63439632039,893.527201903301,-860.693003975217,786.860997881015,852.901004874539,802.924401445592,-859.971997787009,-877.06600494939,869.200002795281,893.810992554661,889.661000973936,-907.000798751239,-882.551201316754,879.99599585382,-764.811998090881,-870.774005788826,-875.847403847399,917.457999370371,841.647000556343,881.143001521243
r_2722,-814.687802176214,813.389394349523,2.72173206603717e-13,617.160006885232,642.696204334889,600.898995815778,-632.263000425475,828.137994609419,699.916008103152,872.179996460857,747.753000514756,849.644007130276,4.37670714198411e-13,-848.168199506292,-814.786998010806,836.979001886342,664.781999609858,812.490397994823,809.723993161012,5.40349192694359e-13,863.970002464743,-776.157804149398,869.193996731911,898.553996958918,-671.298986987387,-835.410990312014,-788.739804101423,-776.937999966757,-746.742405659004,-734.535998884247,741.869999259599,793.975000630573,689.11900937152,-809.732005332566,-666.059389989061,-786.367725726048,834.691993559513,-669.298013217917,-701.540001836269,696.87879747364,832.30600489076,925.362799984839,-870.575796969907,582.064997639024,-727.999804274001,862.106002186991,-742.105997386579,651.274014339728,-756.078795506135,-885.138597939648,-882.946201700893,789.431007222312,-838.284396254991,843.947200905573,540.580989741468,843.798998704258,884.814004191494,814.097001882456,850.641003999515,-626.977007134006,891.946798646114,-1.51016623873985e-12,607.754987288589,730.718192911255,877.828001531983,576.626998217165,870.63439632039,893.527201903301,860.693003975217,-786.860997881016,-852.901004874539,-802.924401445592,859.971997787009,-877.066004949391,-869.200002795281,893.810992554661,-889.661000973936,-907.000798751239,882.551201316753,-879.99599585382,-764.811998090881,-870.774005788826,875.847403847399,917.457999370371,841.647000556343,-881.143001521243
r_2723,-814.687802176213,-813.389394349522,-2.72173206603717e-13,617.160006885232,642.696204334889,600.898995815778,632.263000425475,-828.137994609419,-699.916008103152,-872.179996460857,-747.753000514756,-849.644007130275,-884.167009270231,-848.168199506292,814.786998010806,-836.979001886342,664.781999609858,-812.490397994823,-809.723993161012,4.34600766374965e-13,863.970002464743,776.157804149398,-869.193996731911,-898.553996958918,671.298986987387,835.410990312014,788.739804101423,776.937999966757,-746.742405659004,0.00295624216100827,-741.869999259599,793.975000630573,-689.11900937152,809.732005332566,666.059389989061,786.367725726047,-834.691993559513,669.298013217917,701.540001836269,4.70156207267837e-13,832.30600489076,-925.362799984839,870.575796969907,-582.064997639024,727.999804274001,-862.106002186991,-742.105997386579,-651.274014339728,756.078795506135,885.138597939648,882.946201700893,-789.431007222312,-838.284396254991,843.947200905573,540.580989741468,-843.798998704257,-884.814004191494,-814.097001882456,-850.641003999516,-626.977007134006,891.946798646114,-668.591188854092,607.754987288589,-730.718192911255,-877.828001531983,-576.626998217165,-870.63439632039,-893.527201903301,860.693003975217,786.860997881014,852.901004874539,802.924401445592,859.971997787009,877.06600494939,869.200002795281,-893.810992554661,889.661000973936,907.000798751239,-882.551201316754,-879.99599585382,764.811998090881,870.774005788826,-875.847403847399,-917.457999370371,-841.647000556343,881.143001521243
r_2724,814.687802176213,813.389394349522,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,699.916008103152,-872.179996460857,747.753000514754,-849.644007130276,-884.170004796446,-848.168199506292,814.786998010806,836.979001886342,664.781999609858,812.490397994823,809.723993161012,770.833997958094,-863.970002464743,776.157804149398,869.193996731911,898.553996958918,671.298986987387,835.410990312014,788.739804101423,-776.937999966757,-746.742405659004,734.535998884247,741.869999259599,793.975000630573,689.11900937152,809.732005332566,666.059389989061,786.367725726047,834.691993559513,669.298013217917,-701.540001836269,696.87879747364,832.30600489076,-925.362799984839,-870.575796969907,-582.064997639024,727.999804274001,862.106002186991,742.105997386579,-651.274014339728,756.078795506135,885.138597939648,-882.946201700893,-789.431007222312,-838.284396254991,843.947200905572,-540.580989741468,843.798998704258,-884.814004191494,814.097001882456,850.641003999516,626.977007134006,891.946798646114,-668.591188854092,607.754987288589,730.718192911255,877.828001531983,576.626998217165,-4.51536856670741e-13,-893.527201903301,860.693003975217,786.860997881014,852.901004874539,-802.924401445592,-859.971997787009,877.06600494939,-869.200002795281,-893.810992554661,-889.661000973936,-302.333599583747,882.551201316754,-879.99599585382,764.811998090881,870.774005788826,875.847403847399,-917.457999370371,841.647000556343,881.143001521244
r_2725,814.687802176213,813.389394349522,844.85499884851,617.160006885232,642.696204334889,600.898995815778,632.263000425475,828.137994609419,-699.916008103151,872.179996460857,747.753000514756,849.644007130276,884.170004796446,848.168199506292,-814.784237550939,836.979001886342,664.781999609858,812.490397994823,-809.723993161012,770.833997958094,863.970002464743,776.157804149398,-869.193996731911,-898.553996958918,671.298986987387,-835.410990312014,788.739804101423,776.937999966757,746.742405659004,734.535998884247,741.869999259598,793.975000630573,689.11900937152,809.732005332566,666.059389989061,-786.367725726047,834.691993559513,669.298013217917,701.540001836269,696.87879747364,832.306004890761,-925.362799984839,-870.575796969907,582.064997639024,-727.999804274001,862.106002186991,-742.105997386579,651.274014339728,756.078795506135,885.138597939648,-882.946201700893,789.431007222312,-838.284396254991,843.947200905573,540.580989741468,843.798998704258,884.814004191494,814.097001882456,850.641003999516,626.977007134006,-891.946798646114,668.591188854092,607.754987288589,730.718192911257,877.828001531983,576.626998217165,870.63439632039,893.527201903301,860.693003975217,786.860997881014,852.901004874539,802.924401445592,-859.971997787009,-877.06600494939,869.200002795281,893.810992554661,-889.661000973936,302.333599583747,882.551201316754,879.99599585382,764.811998090881,870.774005788826,875.847403847399,-4.13209984357688e-13,841.647000556343,881.143001521243
r_2726,-814.687802176213,-813.389394349522,-8.95252040370846e-14,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,-828.137994609419,-699.916008103152,-872.179996460857,-747.753000514754,-849.644007130276,-884.170004796446,-848.168199506292,-814.786998010806,-836.979001886342,-664.781999609858,-812.490397994823,-809.723993161012,-770.833997958094,-863.970002464743,-776.157804149398,-869.193996731911,-898.553996958918,-671.298986987387,-835.410990312014,-788.739804101423,-776.937999966757,-746.742405659004,-734.535998884247,-741.869999259599,-793.975000630573,-689.11900937152,-809.732005332565,-666.059389989061,-786.367725726047,-834.691993559513,-669.298013217917,-701.540001836269,-696.87879747364,-832.306004890761,925.362799984839,870.575796969907,-582.064997639024,-727.999804274001,-862.106002186991,-742.105997386579,-651.274014339728,-756.078795506135,-885.138597939648,882.946201700893,-789.431007222312,838.284396254991,-843.947200905573,-540.580989741468,-843.798998704258,-884.814004191494,-814.097001882456,-850.641003999516,-626.977007134006,-891.946798646114,-668.591188854092,-607.754987288589,-730.718192911255,-877.828001531983,-576.626998217165,-870.63439632039,-893.527201903301,-860.693003975217,-786.860997881014,-852.901004874539,-802.924401445592,859.971997787009,-877.066004949389,-869.200002795281,-893.810992554661,889.661000973936,-907.000798751239,-882.551201316754,-879.99599585382,-764.811998090881,-870.774005788826,-875.847403847399,4.13209984357688e-13,-841.647000556343,-881.143001521243
r_2727,-814.687802176213,-813.389394349522,8.95252040370785e-14,617.160006885232,642.696204334889,600.898995815778,632.263000425475,-828.137994609418,699.916008103152,872.179996460857,-747.753000514756,849.644007130276,884.170004796446,848.168199506292,814.784237550939,-836.979001886342,-664.781999609858,-812.490397994823,809.723993161012,-770.833997958094,863.970002464743,-776.157804149398,869.193996731911,898.553996958918,-671.298986987387,835.410990312014,-788.739804101423,776.937999966757,746.742405659004,-734.535998884247,-741.869999259599,-793.975000630573,-689.11900937152,-809.732005332566,-666.059389989061,786.367725726047,-834.691993559513,-669.298013217917,701.540001836269,-696.87879747364,-832.30600489076,925.362799984839,870.575796969907,582.064997639024,727.999804274001,-862.106002186991,742.105997386579,651.274014339728,-756.078795506135,-885.138597939648,882.946201700893,789.431007222312,838.284396254991,-843.947200905573,540.580989741468,-843.798998704258,884.814004191494,-814.097001882456,-850.641003999516,-626.977007134006,891.946798646114,668.591188854092,-607.754987288589,-730.718192911255,-877.828001531983,-576.626998217165,4.51536856670741e-13,893.527201903301,-860.693003975217,-786.860997881014,-852.901004874539,802.924401445592,859.97199778701,877.06600494939,869.200002795281,893.810992554661,889.661000973936,907.000798751239,-882.551201316754,879.99599585382,-764.811998090881,-870.774005788826,-875.847403847399,917.457999370371,-841.647000556343,-881.143001521244
r_2728,-814.687802176213,813.389394349522,844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,632.263000425475,-828.137994609419,699.916008103152,-872.179996460857,747.753000514756,849.644007130276,-884.170004796446,-848.168199506292,814.786998010806,-836.979001886342,-664.781999609858,2.82164166443079e-13,809.723993161012,-770.833997958094,-863.970002464743,-776.157804149398,-869.193996731911,-898.553996958918,-671.298986987387,-835.410990312014,788.739804101423,776.937999966757,746.742405659004,-734.535998884247,-741.869999259599,-793.975000630573,-689.11900937152,809.732005332566,666.059389989061,786.367725726047,-834.691993559513,-669.298013217917,-701.540001836269,-696.87879747364,832.30600489076,-925.362799984839,-870.575796969907,-582.064997639024,-727.999804274001,-1.09679353667776e-16,-742.105997386579,651.274014339728,756.078795506135,885.138597939648,882.946201700893,-789.431007222312,-838.284396254991,-843.947200905573,-540.580989741468,-843.798998704258,884.814004191494,814.097001882456,850.641003999516,626.977007134006,-891.946798646114,668.591188854092,-607.754987288589,-730.718192911255,877.828001531983,-576.626998217165,-870.634396320389,893.527201903301,860.693003975217,-786.860997881014,-852.901004874539,802.924401445592,859.971997787009,877.06600494939,869.200002795281,893.810992554661,-889.661000973936,907.000798751239,882.551201316754,-879.99599585382,764.811998090881,870.774005788826,875.847403847399,-917.457999370371,-841.647000556343,-881.143001521243
r_2729,814.687802176213,9.89668132515053e-13,-844.85499884851,-617.160006885232,-642.696204334889,-600.898995815778,-632.263000425475,828.137994609419,1.17714818176166e-12,872.179996460857,747.753000514756,-849.644007130276,884.170004796446,-848.168199506292,814.786998010806,836.979001886342,-664.781999609858,-2.82164166443079e-13,-809.723993161012,770.833997958094,-863.970002464743,776.157804149398,869.193996731911,898.553996958918,671.298986987387,835.410990312014,-788.739804101423,-776.937999966757,-746.742405659004,734.535998884247,-741.869999259599,-793.975000630573,689.11900937152,-809.732005332566,-666.059389989061,-786.367725726047,-834.691993559513,-669.298013217917,701.540001836269,-696.87879747364,-832.30600489076,925.362799984839,-870.575796969907,582.064997639024,727.999804274001,-862.106002186991,-742.105997386579,651.274014339728,-756.078795506135,-885.138597939648,-882.946201700893,-789.431007222312,-838.284396254991,-843.947200905573,-540.580989741468,843.798998704258,-884.814004191494,-814.097001882456,-850.641003999516,-626.977007134006,-891.946798646114,-668.591188854092,-607.754987288589,-730.718192911257,877.828001531983,-576.626998217165,-870.63439632039,-893.527201903301,-860.693003975217,786.860997881014,852.901004874539,802.924401445592,-859.971997787009,-877.06600494939,869.200002795281,-893.810992554661,889.661000973936,-907.000798751239,-882.551201316754,879.99599585382,-764.811998090881,-870.774005788826,-875.847403847399,-917.457999370371,841.647000556345,881.143001521243
r_2730,814.687802176213,-9.89668132515053e-13,844.85499884851,617.160006885232,642.696204334889,600.898995815778,632.263000425475,-828.137994609419,-1.17714818176166e-12,872.179996460857,-747.753000514756,-849.644007130276,884.170004796446,848.168199506292,-814.786998010806,-836.979001886342,664.781999609858,-812.490397994823,-809.723993161012,770.833997958094,863.970002464743,776.157804149398,-869.193996731911,898.553996958918,671.298986987387,-835.410990312014,-788.739804101423,-776.937999966757,746.742405659004,-734.535998884247,741.869999259599,793.975000630573,689.11900937152,-809.732005332566,-666.059389989061,-786.367725726047,834.691993559513,669.298013217917,-701.540001836269,696.87879747364,832.30600489076,-925.362799984839,870.575796969907,582.064997639024,727.999804274001,862.106002186991,742.105997386579,-651.274014339728,-756.078795506135,-885.138597939648,-882.946201700893,789.431007222312,838.284396254991,843.947200905573,540.580989741468,843.798998704258,-884.814004191494,814.097001882456,-850.641003999516,626.977007134006,891.946798646114,-668.591188854092,607.754987288589,730.718192911257,-877.828001531983,576.626998217165,870.63439632039,-893.527201903301,-860.693003975217,786.860997881014,-852.901004874539,-802.924401445592,859.971997787009,-877.06600494939,-869.200002795281,-893.810992554661,-889.661000973936,-907.000798751239,-882.551201316754,-879.99599585382,-764.811998090881,-870.774005788826,-875.847403847399,917.457999370371,-841.647000556345,881.143001521243
r_2731,-814.687802176213,-813.389394349522,-844.85499884851,617.160006885232,642.696204334889,600.898995815778,-632.263000425475,828.137994609419,-699.916008103152,-872.179996460857,-747.753000514756,849.644007130276,-884.170004796446,848.168199506292,-814.786998010806,836.979001886342,664.781999609858,812.490397994823,809.723993161012,-770.833997958094,863.970002464743,-776.157804149398,869.193996731911,-898.553996958918,-671.298986987387,835.410990312014,788.739804101423,776.937999966757,-746.742405659004,734.535998884247,741.869999259599,793.975000630573,-689.11900937152,809.732005332566,666.059389989061,786.367725726047,834.691993559513,669.298013217917,701.540001836269,696.87879747364,-832.30600489076,925.362799984839,870.575796969907,-582.064997639024,-727.999804274001,4.13693210384046e-13,742.105997386579,-651.274014339728,756.078795506135,885.138597939648,882.946201700893,789.431007222312,838.284396254991,843.947200905573,540.580989741468,-843.798998704258,884.814004191494,-814.097001882456,850.641003999516,-626.977007134006,891.946798646114,668.591188854092,607.754987288589,730.718192911255,-877.828001531983,576.626998217165,870.634396320389,893.527201903301,860.693003975217,-786.860997881014,852.901004874539,-802.924401445592,-859.971997787009,877.06600494939,-869.200002795281,893.810992554661,889.661000973936,907.000798751239,882.551201316754,879.99599585382,764.811998090881,870.774005788826,875.847403847399,917.457999370371,841.647000556343,-881.143001521243
